id|course_id|grade
734|4|11.1
734|4|11
734|3|13
734|3|11.5
734|3|17
734|3|11.5
734|3|17.5
734|3|9.5
734|7|14.5
734|7|7.5
734|7|7.5
734|7|10
734|7|10
734|7|8
734|7|9
734|7|2.5
734|9|11.75
734|9|14.25
734|9|10.25
734|9|13.25
734|9|10.5
734|9|10.25
734|9|9.75
734|9|11.5
734|9|10.75
734|5|8
734|5|9
734|5|9.5
734|5|6.5
734|10|_
734|10|12
734|10|14
734|10|10.5
734|10|10.5
734|10|9
734|10|9
734|10|8
734|6|18.7
734|6|12.5
734|6|17
734|6|18.2
734|6|20
734|6|12.7
734|6|12.2
734|1|13.5
734|1|10.5
734|1|11
734|1|12
734|2|11
734|2|12
734|2|15
734|2|14
734|2|17
734|2|18
734|2|13
734|2|12
734|2|17
734|2|16
761|8|8
761|8|6
761|8|7
761|8|9.5
761|8|7.5
761|8|7.5
761|8|7
761|8|7
761|8|4
761|4|14.9
761|4|18.5
761|4|15.9
761|4|6.9
761|3|13.5
761|3|16
761|3|18
761|3|19
761|3|11
761|3|15.5
761|7|10
761|7|8
761|7|7.5
761|7|9
761|7|7.5
761|7|8
761|7|5
761|7|5.5
761|9|11.25
761|9|9.5
761|9|12.25
761|9|11.25
761|9|11.75
761|9|11.75
761|9|12.75
761|9|8.5
761|9|13.25
761|5|8.5
761|5|6.5
761|5|8.5
761|5|7.5
761|10|9.5
761|10|11.5
761|10|12
761|10|9
761|10|10
761|10|8.5
761|10|12.5
761|10|12
761|10|11
761|6|15.2
761|6|12.9
761|6|15.3
761|6|11.9
761|6|12
761|6|18.6
761|1|12.5
761|1|7
761|1|11.5
761|1|13.5
761|2|13
761|2|11
761|2|12
761|2|12
761|2|10
761|2|14
761|2|15
792|8|6.5
792|8|11
792|8|9.5
792|8|10.5
792|8|9
792|8|9.5
792|8|10.5
792|8|9
792|8|10
792|4|19.5
792|4|17.7
792|4|15.8
792|4|13
792|3|17
792|3|14.5
792|3|13.5
792|3|15
792|3|15
792|3|10
792|7|10
792|7|11
792|7|4
792|7|11.5
792|7|8.5
792|7|8.5
792|7|8
792|7|8
792|9|7.75
792|9|7.75
792|9|11
792|9|14
792|9|9.75
792|9|13.75
792|9|13.25
792|9|12.5
792|9|13
792|5|9.5
792|5|9
792|5|7.5
792|5|7.5
792|10|9.5
792|10|10
792|10|8.5
792|10|12
792|10|10.5
792|10|10
792|10|9
792|10|8.5
792|10|10
792|6|16.6
792|6|13.5
792|6|15.2
792|6|16.4
792|6|17.3
792|6|16.2
792|6|15.8
792|1|11.5
792|1|10
792|1|7
792|1|10
792|2|17
792|2|13
792|2|10
792|2|16
792|2|14
792|2|16
792|2|16
792|2|15
792|2|14
792|2|13
794|8|7.5
794|8|9
794|8|9.5
794|8|7.5
794|8|5
794|8|8.5
794|8|8.5
794|8|9.5
794|8|9.5
794|4|10.8
794|4|20
794|4|17.4
794|4|15.5
794|3|11.5
794|3|13
794|3|15
794|3|11
794|3|9
794|3|14.5
794|7|6
794|7|12
794|7|7
794|7|9
794|7|5.5
794|7|14
794|9|12.5
794|9|9.75
794|9|12.25
794|9|12
794|9|9.75
794|9|12.5
794|9|10.25
794|9|12
794|9|12.75
794|5|9
794|5|9
794|5|10
794|5|9
794|10|8
794|10|11.5
794|10|8
794|10|12
794|10|9
794|10|7.5
794|10|8.5
794|10|9.5
794|10|8
794|6|19.2
794|6|15.7
794|6|15.9
794|6|17
794|6|15.2
794|6|19
794|6|8.9
794|1|8.5
794|1|10.5
794|1|15.5
794|1|14.5
794|2|14
794|2|16
794|2|16
794|2|12
794|2|16
794|2|16
794|2|16
794|2|12
794|2|15
794|2|14
819|8|7
819|8|10.5
819|8|6
819|8|6
819|8|12.5
819|8|12
819|8|12
819|8|8
819|4|9.4
819|4|10.5
819|4|12.6
819|4|14
819|3|8.5
819|3|13.5
819|3|15
819|3|10.5
819|3|10
819|7|11.5
819|7|8
819|7|5
819|7|7.5
819|7|11
819|7|9
819|7|13
819|7|9
819|9|10
819|9|11.25
819|9|9.75
819|9|14.75
819|9|12.5
819|9|9.75
819|9|8.75
819|9|12.5
819|9|9
819|5|9
819|5|11.5
819|5|8
819|5|7.5
819|10|5.5
819|10|6.5
819|10|7.5
819|10|8.5
819|10|10
819|10|11
819|10|10
819|10|12
819|10|11.5
819|6|18.2
819|6|16.3
819|6|13.6
819|6|14.9
819|6|11.1
819|6|20
819|6|16.6
819|1|12.5
819|1|12
819|1|19.5
819|1|10.5
819|2|11
819|2|17
819|2|17
819|2|13
819|2|12
819|2|16
819|2|16
819|2|11
819|2|15
835|8|6
835|8|6
835|8|9
835|8|7.5
835|8|11.5
835|8|11.5
835|8|8
835|8|6
835|8|7.5
835|4|13.7
835|4|10.7
835|4|14.3
835|4|10.7
835|3|7.5
835|3|7
835|3|14
835|3|12.5
835|3|10.5
835|3|13.5
835|7|8.5
835|7|5.5
835|7|8.5
835|7|9.5
835|7|11.5
835|7|9.5
835|7|12.5
835|7|6.5
835|9|12.75
835|9|9.5
835|9|9.5
835|9|11.75
835|9|9.25
835|9|7.25
835|9|9.25
835|9|13.5
835|9|12
835|5|8
835|5|8.5
835|5|8
835|5|9
835|10|10
835|10|11
835|10|9
835|10|11
835|10|8.5
835|10|9
835|10|12
835|10|10
835|10|10.5
835|6|17.1
835|6|13
835|6|16.1
835|6|15.9
835|6|15.1
835|6|20
835|6|16.3
835|1|12
835|1|10.5
835|1|12.5
835|2|14
835|2|15
835|2|_
835|2|11
835|2|14
835|2|14
835|2|15
835|2|17
835|2|16
835|2|12
864|8|8.5
864|8|5.5
864|8|6
864|8|7.5
864|8|8.5
864|8|9.5
864|8|10
864|8|4
864|8|5.5
864|4|12.1
864|4|14.8
864|4|11.3
864|3|13
864|3|13.5
864|3|10.5
864|3|13
864|3|15
864|3|8.5
864|7|10
864|7|10
864|7|9.5
864|7|7.5
864|7|7
864|7|11.5
864|9|10.5
864|9|10.25
864|9|14.75
864|9|11
864|9|12
864|9|13
864|9|12.25
864|9|11.5
864|9|11.5
864|5|8
864|5|9
864|5|8
864|5|8
864|10|11
864|10|9.5
864|10|8.5
864|10|10.5
864|10|8.5
864|10|7
864|10|9.5
864|10|8.5
864|10|9
864|6|14.1
864|6|14.8
864|6|20
864|6|17.6
864|6|16.7
864|6|13.2
864|6|17.8
864|1|11
864|1|11
864|1|10.5
864|1|11.5
864|2|12
864|2|14
864|2|14
864|2|12
864|2|17
864|2|13
864|2|14
864|2|15
864|2|12
864|2|12
884|8|8.5
884|8|8.5
884|8|5.5
884|8|10
884|8|10
884|8|8.5
884|8|10
884|8|3.5
884|8|5.5
884|4|14.5
884|4|8.4
884|4|14.6
884|4|13.6
884|3|7.5
884|3|11
884|3|11.5
884|3|14.5
884|3|9
884|7|7
884|7|9
884|7|5.5
884|7|10
884|7|5
884|7|10
884|7|6
884|7|9
884|9|12.75
884|9|10.75
884|9|13.75
884|9|13
884|9|10.25
884|9|7.5
884|9|10.5
884|9|6.25
884|9|7
884|5|10.5
884|5|9
884|5|9.5
884|5|7.5
884|10|7
884|10|8.5
884|10|7
884|10|11
884|10|10.5
884|10|11.5
884|10|9.5
884|10|10.5
884|10|10.5
884|6|18.2
884|6|13.5
884|6|13.4
884|6|15.3
884|6|19.4
884|6|20
884|6|11.1
884|1|12
884|1|9.5
884|1|8
884|1|12
884|2|12
884|2|15
884|2|10
884|2|14
884|2|13
884|2|16
884|2|14
884|2|13
884|2|14
884|2|15
946|8|7.5
946|8|4.5
946|8|10
946|8|10
946|8|7
946|8|10.5
946|8|10
946|8|8.5
946|8|11
946|4|16.5
946|4|9.6
946|4|10.5
946|4|12.3
946|3|9
946|3|10
946|3|8.5
946|3|12
946|3|15.5
946|3|6.5
946|7|5.5
946|7|7
946|7|8
946|7|5.5
946|7|13
946|7|13.5
946|7|7.5
946|7|11
946|9|10.5
946|9|9
946|9|16.75
946|9|11.5
946|9|7.25
946|9|13
946|9|10.75
946|9|9.5
946|9|10.25
946|5|8.5
946|5|9
946|5|9
946|5|10.5
946|10|10
946|10|8
946|10|11.5
946|10|10
946|10|11.5
946|10|8
946|10|8.5
946|10|9
946|10|7.5
946|6|20
946|6|13.2
946|6|20
946|6|15.9
946|6|10.4
946|6|16.2
946|1|13.5
946|1|11.5
946|1|14
946|1|10
946|2|13
946|2|18
946|2|13
946|2|15
946|2|14
946|2|14
946|2|12
946|2|15
946|2|14
946|2|10
950|8|8
950|8|7.5
950|8|6
950|8|5
950|8|9
950|8|7.5
950|8|7.5
950|8|8
950|8|7.5
950|4|18.5
950|4|5.8
950|4|12.4
950|4|17.8
950|3|20
950|3|10.5
950|3|9.5
950|3|14
950|3|13.5
950|7|8.5
950|7|7
950|7|2
950|7|7
950|7|9
950|7|12.5
950|7|6
950|9|11
950|9|12.5
950|9|10.75
950|9|13
950|9|10.75
950|9|8.25
950|9|10.25
950|9|10.75
950|9|15.75
950|5|7.5
950|5|_
950|5|10.5
950|5|6.5
950|10|12
950|10|7
950|10|11
950|10|12
950|10|10.5
950|10|10.5
950|10|11.5
950|10|7
950|10|9
950|6|16.9
950|6|8.9
950|6|13.6
950|6|10.9
950|6|18.3
950|6|20
950|6|12.4
950|1|11
950|1|12
950|1|10.5
950|2|13
950|2|17
950|2|12
950|2|11
950|2|14
950|2|13
950|2|9
950|2|12
950|2|13
950|2|19
961|8|12.5
961|8|12
961|8|9
961|8|7.5
961|8|11.5
961|8|8.5
961|8|11.5
961|8|5.5
961|8|5.5
961|4|9.1
961|4|14.5
961|4|16.2
961|4|15.3
961|3|10
961|3|13
961|3|11
961|3|13.5
961|3|14
961|3|11
961|7|9
961|7|8
961|7|13
961|7|6.5
961|7|4.5
961|7|9.5
961|7|10.5
961|7|12.5
961|9|10.75
961|9|14.75
961|9|11.25
961|9|11
961|9|10.25
961|9|9.25
961|9|11.75
961|9|11.25
961|9|12
961|5|10
961|5|8
961|5|7.5
961|5|8
961|10|7.5
961|10|6
961|10|10.5
961|10|10.5
961|10|10
961|10|11
961|10|8
961|10|10
961|10|9
961|6|15.6
961|6|17
961|6|15.4
961|6|12.3
961|6|19.4
961|6|20
961|6|15.8
961|1|5
961|1|12.5
961|1|13
961|1|13.5
961|2|20
961|2|11
961|2|12
961|2|15
961|2|15
961|2|13
961|2|11
961|2|14
961|2|17
961|2|14
13|8|7
13|8|8
13|8|8
13|8|10
13|8|8.5
13|8|9.5
13|8|11.5
13|8|5.5
13|4|13.5
13|4|11.2
13|4|11.8
13|4|12
13|3|13.5
13|3|15
13|3|14
13|3|16.5
13|3|16.5
13|3|13.5
13|7|4
13|7|10
13|7|8
13|7|3.5
13|7|11
13|7|2.5
13|7|7.5
13|7|10.5
13|9|11
13|9|14
13|9|16.75
13|9|12.25
13|9|12
13|9|9.25
13|9|13.5
13|9|9
13|9|14
13|5|6.5
13|5|9
13|5|8.5
13|5|8.5
13|10|10
13|10|9.5
13|10|10.5
13|10|11
13|10|8
13|10|11.5
13|10|10.5
13|10|10.5
13|10|13
13|6|13.1
13|6|15
13|6|14.5
13|6|8.5
13|6|12.6
13|6|13
13|6|13.5
13|1|10.5
13|1|13
13|1|14
13|1|15.5
13|2|14
13|2|12
13|2|16
13|2|13
13|2|15
13|2|13
13|2|13
13|2|10
13|2|13
13|2|13
50|8|10.5
50|8|10.5
50|8|5
50|8|4
50|8|11
50|8|9.5
50|8|4
50|8|7
50|8|6.5
50|4|17.3
50|4|9.9
50|4|12.4
50|4|12.4
50|3|15.5
50|3|11
50|3|20
50|3|10
50|3|16
50|3|9.5
50|7|9.5
50|7|10.5
50|7|10.5
50|7|7.5
50|7|8.5
50|7|5
50|7|11.5
50|9|12
50|9|15.25
50|9|13.75
50|9|13.5
50|9|13
50|9|10
50|9|14.75
50|9|12.5
50|9|11.25
50|5|8
50|5|7
50|5|7.5
50|5|7.5
50|10|9.5
50|10|11.5
50|10|11
50|10|10.5
50|10|11
50|10|9
50|10|8.5
50|10|11
50|6|15.9
50|6|11.6
50|6|12.7
50|6|13
50|6|11.2
50|6|18
50|6|14.9
50|1|12.5
50|1|7
50|1|10.5
50|1|9
50|2|9
50|2|11
50|2|12
50|2|16
50|2|13
50|2|11
50|2|11
50|2|13
50|2|15
50|2|14
102|8|10.5
102|8|8.5
102|8|9.5
102|8|10
102|8|6
102|8|5.5
102|8|11
102|8|10
102|8|6.5
102|4|12.6
102|4|8.5
102|4|10.6
102|4|16.6
102|3|16
102|3|12.5
102|3|18
102|3|10
102|3|12
102|7|11
102|7|9.5
102|7|6.5
102|7|7
102|7|11.5
102|7|9.5
102|7|9
102|7|9
102|9|12.25
102|9|9.25
102|9|10.25
102|9|12.25
102|9|15
102|9|7.75
102|9|9.5
102|9|13.25
102|9|10.5
102|5|9.5
102|5|9
102|5|9
102|5|10
102|10|11
102|10|10
102|10|8
102|10|10
102|10|9
102|10|13
102|10|11.5
102|10|10
102|6|7.7
102|6|15.8
102|6|13.4
102|6|18.9
102|6|17
102|6|15.7
102|6|11
102|1|10.5
102|1|10
102|1|10
102|2|15
102|2|11
102|2|16
102|2|15
102|2|14
102|2|14
102|2|9
102|2|15
102|2|10
102|2|14
132|8|7
132|8|6
132|8|9
132|8|9.5
132|8|7
132|8|9.5
132|8|7
132|8|9.5
132|8|6
132|4|9.3
132|4|17.6
132|4|13.1
132|4|16.3
132|3|15.5
132|3|14.5
132|3|13.5
132|3|10
132|3|12.5
132|3|_
132|7|5.5
132|7|7
132|7|7.5
132|7|7.5
132|7|10
132|7|5
132|7|12.5
132|7|8
132|9|9
132|9|14.5
132|9|14.5
132|9|11.5
132|9|9.75
132|9|9.75
132|9|7
132|9|12.75
132|9|10
132|5|10.5
132|5|9
132|5|8.5
132|10|9
132|10|9.5
132|10|6.5
132|10|10
132|10|8
132|10|7
132|10|9
132|10|9.5
132|6|18.3
132|6|17.7
132|6|12.9
132|6|15.8
132|6|16.7
132|6|16.2
132|1|12.5
132|1|12
132|1|12
132|1|14.5
132|2|14
132|2|18
132|2|14
132|2|15
132|2|16
132|2|16
132|2|13
132|2|13
132|2|13
137|8|12.5
137|8|6.5
137|8|5
137|8|9
137|8|9.5
137|8|8.5
137|8|10.5
137|8|11.5
137|8|10
137|4|15.6
137|4|9.2
137|4|14.8
137|4|16.6
137|3|9.5
137|3|8
137|3|15
137|3|11.5
137|3|15.5
137|3|12
137|7|6.5
137|7|8
137|7|12
137|7|5
137|7|11
137|7|6.5
137|7|6.5
137|7|9.5
137|9|10.25
137|9|11.75
137|9|9.75
137|9|9.75
137|9|9.75
137|9|13
137|9|13.75
137|9|12.75
137|9|11.25
137|5|9.5
137|5|9
137|5|9
137|5|7.5
137|10|9
137|10|9.5
137|10|11.5
137|10|7
137|10|8.5
137|10|9
137|10|8.5
137|10|11
137|10|6.5
137|6|18.3
137|6|15.9
137|6|14.5
137|6|15.2
137|6|20
137|6|19.1
137|6|15.3
137|1|8
137|1|8
137|1|10
137|1|11.5
137|2|15
137|2|17
137|2|11
137|2|12
137|2|14
137|2|14
137|2|14
137|2|17
137|2|10
141|8|8.5
141|8|8.5
141|8|10
141|8|10.5
141|8|6
141|8|8.5
141|8|5.5
141|8|6
141|8|9.5
141|4|13.5
141|4|14.3
141|4|15.1
141|4|15
141|3|8.5
141|3|11.5
141|3|15.5
141|3|10.5
141|3|15
141|3|10.5
141|7|8
141|7|7.5
141|7|7
141|7|5.5
141|7|6
141|7|4
141|7|12
141|7|13
141|9|14
141|9|14.75
141|9|8.25
141|9|10.75
141|9|14
141|9|13.75
141|9|7.5
141|9|13.75
141|9|14
141|5|8
141|5|8
141|5|10
141|5|9
141|10|9
141|10|12
141|10|10
141|10|9
141|10|10
141|10|9.5
141|10|8
141|10|9
141|6|15.9
141|6|15
141|6|10
141|6|16.2
141|6|14.2
141|6|15.9
141|6|12.7
141|1|5.5
141|1|9
141|1|11.5
141|1|4
141|2|12
141|2|16
141|2|13
141|2|14
141|2|12
141|2|15
141|2|11
141|2|14
141|2|14
178|8|4.5
178|8|3.5
178|8|8.5
178|8|9.5
178|8|8
178|8|9
178|8|8
178|8|5
178|4|13.5
178|4|7.7
178|4|10.2
178|4|18.3
178|3|9
178|3|12.5
178|3|11
178|3|10.5
178|3|10.5
178|7|5.5
178|7|14.5
178|7|9
178|7|7.5
178|7|8.5
178|7|7.5
178|9|12.25
178|9|8.75
178|9|13.5
178|9|12
178|9|14.5
178|9|12.5
178|9|11.25
178|9|12
178|9|9.75
178|5|7
178|5|9.5
178|5|7
178|5|8
178|10|12.5
178|10|7.5
178|10|11
178|10|11.5
178|10|9.5
178|10|13
178|10|9
178|10|11.5
178|6|18
178|6|10.8
178|6|16.6
178|6|16.6
178|6|9.1
178|6|16.9
178|6|12
178|1|8.5
178|1|7
178|1|10.5
178|1|7.5
178|2|15
178|2|10
178|2|14
178|2|10
178|2|12
178|2|12
178|2|8
178|2|9
178|2|14
178|2|17
190|8|9.5
190|8|7
190|8|5.5
190|8|9.5
190|8|13.5
190|8|8.5
190|8|9
190|8|9
190|8|9.5
190|4|11.5
190|4|11.9
190|4|14.7
190|3|11
190|3|7.5
190|3|7.5
190|3|8.5
190|3|12
190|3|12
190|7|9.5
190|7|6.5
190|7|14
190|7|11.5
190|7|9.5
190|7|5.5
190|7|10.5
190|7|10.5
190|9|8
190|9|10.75
190|9|12.25
190|9|11.75
190|9|10
190|9|14.5
190|9|13.25
190|9|11.75
190|9|9.5
190|5|9
190|5|9.5
190|5|6
190|5|8.5
190|10|11.5
190|10|7.5
190|10|13.5
190|10|9
190|10|8.5
190|10|9
190|10|9.5
190|10|10
190|10|10
190|6|18.2
190|6|11.5
190|6|15.4
190|6|17.9
190|6|14.9
190|6|16.7
190|6|16.2
190|1|12
190|1|11
190|1|7
190|1|10.5
190|2|16
190|2|15
190|2|10
190|2|16
190|2|13
190|2|14
190|2|12
190|2|13
190|2|15
244|8|6.5
244|8|6.5
244|8|7.5
244|8|9.5
244|8|5
244|8|6.5
244|8|10.5
244|8|10.5
244|4|15.2
244|4|12.5
244|4|11.5
244|4|17.4
244|3|15
244|3|12
244|3|15
244|3|15
244|3|16.5
244|7|4.5
244|7|9
244|7|9.5
244|7|10
244|7|7
244|7|11.5
244|7|4
244|7|8
244|9|7.75
244|9|12.25
244|9|13.25
244|9|12.5
244|9|13.25
244|9|14
244|9|13
244|9|11.75
244|9|14
244|5|6
244|5|7
244|5|8.5
244|5|8
244|10|10
244|10|8
244|10|12.5
244|10|9.5
244|10|10.5
244|10|_
244|10|8
244|10|12
244|10|12.5
244|6|10.7
244|6|12.4
244|6|20
244|6|10.5
244|6|15.8
244|6|11.4
244|6|15.6
244|1|10.5
244|1|11
244|1|17.5
244|1|7.5
244|2|14
244|2|16
244|2|14
244|2|14
244|2|10
244|2|16
244|2|9
244|2|11
244|2|10
244|2|15
259|8|6
259|8|6.5
259|8|10
259|8|9.5
259|8|11
259|8|9
259|8|5
259|8|12
259|8|6
259|4|16.3
259|4|11.8
259|4|18.1
259|4|13.5
259|3|5
259|3|13.5
259|3|13
259|3|7
259|3|14
259|3|8
259|7|6.5
259|7|8
259|7|8.5
259|7|7
259|7|8
259|7|8.5
259|7|7.5
259|7|4
259|9|10
259|9|11.25
259|9|9.75
259|9|11
259|9|6.5
259|9|13.75
259|9|9.75
259|9|8.5
259|5|9.5
259|5|7.5
259|5|8.5
259|5|9
259|10|9
259|10|10.5
259|10|9.5
259|10|9.5
259|10|8
259|10|10.5
259|10|7
259|10|8
259|10|11
259|6|14.5
259|6|16.5
259|6|12.6
259|6|16.1
259|6|17.5
259|6|13.8
259|1|9
259|1|14
259|1|12
259|1|8
259|2|14
259|2|14
259|2|15
259|2|12
259|2|16
259|2|14
259|2|16
259|2|11
259|2|12
259|2|13
268|8|11
268|8|9.5
268|8|8.5
268|8|7.5
268|8|9.5
268|8|10.5
268|8|6
268|8|12.5
268|8|11.5
268|4|12.2
268|4|11.6
268|4|12.9
268|4|17.9
268|3|12
268|3|7.5
268|3|11
268|3|18
268|3|10.5
268|3|12
268|7|8.5
268|7|10
268|7|11.5
268|7|6.5
268|7|12
268|7|9.5
268|7|5.5
268|7|10
268|9|12.5
268|9|13.5
268|9|12.75
268|9|8.25
268|9|9
268|9|13.75
268|9|9.5
268|9|14
268|9|14
268|5|7.5
268|5|9.5
268|5|9
268|5|10.5
268|10|_
268|10|7
268|10|9
268|10|8.5
268|10|9
268|10|10.5
268|10|11
268|10|11.5
268|6|18.1
268|6|9.2
268|6|13.5
268|6|13.6
268|6|16
268|6|17.7
268|6|19.4
268|1|8
268|1|6
268|1|15.5
268|1|11
268|2|10
268|2|13
268|2|16
268|2|17
268|2|18
268|2|19
268|2|12
268|2|15
268|2|13
268|2|9
274|8|9.5
274|8|13
274|8|11
274|8|6.5
274|8|10.5
274|8|7.5
274|8|9
274|8|13.5
274|8|8
274|4|9.3
274|4|16
274|4|14.5
274|4|10.4
274|3|15.5
274|3|14.5
274|3|12
274|3|11
274|3|11
274|3|16.5
274|7|7.5
274|7|8
274|7|9
274|7|9
274|7|4.5
274|7|7.5
274|7|9.5
274|9|9.5
274|9|10.75
274|9|11.25
274|9|11.25
274|9|13.5
274|9|14
274|9|11.25
274|9|10
274|9|9.5
274|5|8.5
274|5|7.5
274|5|9
274|5|9
274|10|9
274|10|7.5
274|10|8.5
274|10|12
274|10|8.5
274|10|9
274|10|10.5
274|10|9
274|6|20
274|6|13
274|6|20
274|6|14.2
274|6|17.2
274|6|20
274|6|14.3
274|1|11.5
274|1|13
274|1|12.5
274|1|13
274|2|15
274|2|11
274|2|12
274|2|13
274|2|17
274|2|17
274|2|14
274|2|15
274|2|15
274|2|17
279|8|11
279|8|9.5
279|8|11
279|8|8
279|8|7
279|8|7.5
279|8|6.5
279|4|11.5
279|4|11.1
279|4|8.3
279|4|15.8
279|3|10
279|3|6.5
279|3|4.5
279|3|12.5
279|3|10.5
279|3|15
279|7|7
279|7|5
279|7|8.5
279|7|9.5
279|7|10.5
279|7|8.5
279|7|10.5
279|9|10.5
279|9|11
279|9|16
279|9|14
279|9|11.5
279|9|13.5
279|9|11.75
279|9|11.75
279|9|10.25
279|5|9
279|5|10
279|5|8
279|5|9
279|10|10
279|10|7
279|10|8.5
279|10|12
279|10|9.5
279|10|9.5
279|10|12
279|10|10
279|10|10
279|6|13.8
279|6|15.5
279|6|17.4
279|6|17.1
279|6|8.6
279|1|13.5
279|1|12.5
279|1|8.5
279|1|12.5
279|2|12
279|2|14
279|2|13
279|2|15
279|2|15
279|2|16
279|2|15
279|2|12
279|2|14
279|2|14
292|8|6.5
292|8|6.5
292|8|12
292|8|6.5
292|8|8
292|8|8.5
292|8|10
292|8|6
292|8|7.5
292|4|15.4
292|4|12.2
292|4|_
292|4|14.7
292|3|15
292|3|_
292|3|14
292|3|18
292|3|17
292|7|7
292|7|9.5
292|7|7.5
292|7|6
292|7|8
292|7|9.5
292|7|5
292|7|11
292|9|10.25
292|9|15.5
292|9|13
292|9|14
292|9|16.5
292|9|12.75
292|9|10.75
292|9|12.75
292|9|11
292|5|8.5
292|5|9.5
292|5|9.5
292|5|8.5
292|10|11.5
292|10|9
292|10|11.5
292|10|10
292|10|10.5
292|10|9.5
292|10|10.5
292|10|11
292|10|10.5
292|6|12.7
292|6|10.4
292|6|16.6
292|6|17.9
292|6|13
292|6|17.6
292|6|14.4
292|1|16.5
292|1|11
292|1|16
292|1|11
292|2|11
292|2|13
292|2|12
292|2|12
292|2|17
292|2|13
292|2|16
292|2|15
292|2|15
292|2|10
310|8|12.5
310|8|8.5
310|8|8.5
310|8|6.5
310|8|9.5
310|8|8.5
310|8|4
310|8|5
310|8|7
310|4|12.8
310|4|13.3
310|4|14.4
310|4|_
310|3|17
310|3|18.5
310|3|12
310|3|10
310|3|13
310|3|13.5
310|7|3.5
310|7|8.5
310|7|4.5
310|7|9
310|7|10
310|7|8.5
310|7|5.5
310|9|10.5
310|9|_
310|9|15
310|9|10.75
310|9|10.5
310|9|14.25
310|9|10
310|9|11.5
310|9|13
310|5|8.5
310|5|8.5
310|5|7.5
310|10|9.5
310|10|10
310|10|9.5
310|10|8.5
310|10|10
310|10|8.5
310|10|11
310|10|11.5
310|10|10.5
310|6|16.5
310|6|14.9
310|6|12.5
310|6|16.5
310|6|13.3
310|6|14.4
310|6|13.2
310|1|9.5
310|1|10.5
310|1|11
310|1|8
310|2|12
310|2|11
310|2|12
310|2|11
310|2|11
310|2|13
310|2|15
310|2|14
310|2|14
310|2|12
331|8|5
331|8|3.5
331|8|7.5
331|8|4.5
331|8|10.5
331|8|10
331|8|9.5
331|8|9
331|8|6
331|4|15.3
331|4|13.3
331|4|12
331|4|13.9
331|3|9.5
331|3|8.5
331|3|10.5
331|3|14.5
331|3|10
331|3|18.5
331|7|6
331|7|13
331|7|14
331|7|2.5
331|7|10.5
331|7|15.5
331|7|10
331|7|7.5
331|9|13.5
331|9|15.25
331|9|12
331|9|12
331|9|12.25
331|9|9
331|9|11.75
331|9|12
331|5|8
331|5|9.5
331|5|8.5
331|5|9
331|10|11
331|10|10.5
331|10|10.5
331|10|9.5
331|10|11.5
331|10|6.5
331|10|9.5
331|10|11.5
331|10|9
331|6|_
331|6|20
331|6|13.3
331|6|14.2
331|6|12.4
331|6|16
331|6|13.2
331|1|10.5
331|1|13
331|1|9
331|1|6
331|2|11
331|2|15
331|2|13
331|2|13
331|2|12
331|2|13
331|2|10
331|2|11
331|2|13
353|8|12.5
353|8|8
353|8|4.5
353|8|11.5
353|8|8.5
353|8|7.5
353|8|8.5
353|8|6.5
353|8|10.5
353|4|16.2
353|4|9.2
353|4|18.3
353|4|17.5
353|3|11.5
353|3|13.5
353|3|12.5
353|3|15.5
353|3|16
353|3|15.5
353|7|8
353|7|13.5
353|7|5.5
353|7|13
353|7|10
353|7|10
353|7|8.5
353|7|7
353|9|10
353|9|12.25
353|9|12.25
353|9|10.5
353|9|11.75
353|9|13.75
353|9|9.25
353|9|11
353|9|11.75
353|5|8
353|5|7.5
353|5|9
353|5|8
353|10|11
353|10|10.5
353|10|11
353|10|7.5
353|10|9.5
353|10|11.5
353|10|11
353|10|13
353|10|13
353|6|17
353|6|14.2
353|6|8.3
353|6|13.2
353|6|15.1
353|6|14.5
353|6|15.2
353|1|16.5
353|1|8.5
353|1|14
353|1|12.5
353|2|11
353|2|15
353|2|11
353|2|10
353|2|14
353|2|13
353|2|12
353|2|14
353|2|12
353|2|16
374|8|12
374|8|8.5
374|8|6.5
374|8|9
374|8|8.5
374|8|9
374|8|11
374|8|7.5
374|4|16.2
374|4|13.2
374|4|12.4
374|3|10.5
374|3|11
374|3|14
374|3|17
374|3|17
374|3|16.5
374|7|9.5
374|7|11
374|7|8
374|7|10.5
374|7|11.5
374|7|5.5
374|7|3
374|9|11.25
374|9|11.25
374|9|11.25
374|9|13
374|9|11.5
374|9|9.25
374|9|12.25
374|9|12.5
374|9|10
374|5|7
374|5|7
374|5|8.5
374|5|8.5
374|10|12
374|10|9
374|10|9
374|10|11
374|10|12
374|10|10.5
374|10|12.5
374|10|10
374|10|10.5
374|6|8.6
374|6|16.1
374|6|11.4
374|6|16.6
374|6|11.7
374|6|19.2
374|6|15.1
374|1|9.5
374|1|5
374|1|7.5
374|1|15.5
374|2|11
374|2|14
374|2|14
374|2|11
374|2|15
374|2|11
374|2|12
374|2|14
374|2|14
374|2|16
377|8|5
377|8|4.5
377|8|8.5
377|8|9
377|8|5
377|8|12.5
377|8|9.5
377|8|7.5
377|8|8.5
377|4|14.7
377|4|9.3
377|4|10.3
377|4|13.1
377|3|11.5
377|3|11.5
377|3|16.5
377|3|13
377|3|10
377|3|10
377|7|12
377|7|6
377|7|14.5
377|7|12.5
377|7|9.5
377|7|8.5
377|7|6
377|7|11.5
377|9|13.25
